interview_id,impoundment_code,boat_or_shore,hours_fishing,preferred_species,event_id,sample_date,age_count,angler_gender,angler_age
16022,CLSB,1,0.25,***No Fish***,89144,6/1/2015,1,Male,16-64
16021,CLSB,1,3,***No Fish***,89144,6/1/2015,2,Male,16-64
16020,CLSB,1,0.5,***No Fish***,89144,6/1/2015,2,Male,16-64
16019,CLSB,1,1,Channel Catfish,89144,6/1/2015,2,Male,16-64
16018,CLSB,1,1,***No Fish***,89144,6/1/2015,2,Male,16-64
16017,CLSB,1,1,***No Fish***,89144,6/1/2015,1,Male,16-64
16017,CLSB,1,1,***No Fish***,89144,6/1/2015,1,Male,<16
16016,CLSB,1,0.5,***No Fish***,89144,6/1/2015,1,Male,16-64
16016,CLSB,1,0.5,***No Fish***,89144,6/1/2015,1,Male,<16
16015,CLSB,1,1,***No Fish***,89144,6/1/2015,2,Male,16-64
16014,CLSB,1,1,Flathead Catfish,89144,6/1/2015,3,Male,16-64
16013,CLSB,1,1.25,***No Fish***,89144,6/1/2015,2,Male,16-64
16012,CLSB,1,1,Flathead Catfish,89143,6/1/2015,1,Male,16-64
16011,CLSB,1,0.75,Common Carp,89143,6/1/2015,2,Male,16-64
16010,CLSB,1,1,Channel Catfish,89143,6/1/2015,1,Male,16-64
16009,CLSB,1,0.75,***No Fish***,89143,6/1/2015,1,Female,16-64
16009,CLSB,1,0.75,***No Fish***,89143,6/1/2015,1,Male,16-64
16008,CLSB,1,0.5,Bighead Carp,89143,6/1/2015,1,Male,16-64
16007,CLSB,1,1.5,Silver Carp,89143,6/1/2015,1,Male,16-64
16006,CLSB,1,0.75,***No Fish***,89143,6/1/2015,1,Male,16-64
16006,CLSB,1,0.75,***No Fish***,89143,6/1/2015,1,Male,<16
16005,CLSB,1,1,***No Fish***,89143,6/1/2015,1,Male,16-64
16005,CLSB,1,1,***No Fish***,89143,6/1/2015,1,Male,<16
16004,CLSB,1,1,Flathead Catfish,89143,6/1/2015,2,Male,16-64
16003,CLSB,1,1,***No Fish***,89143,6/1/2015,2,Male,16-64
16002,CLSB,1,0.5,Channel Catfish,89143,6/1/2015,2,Male,16-64
16001,CLSB,1,1,***No Fish***,89142,5/1/2015,1,Female,16-64
16001,CLSB,1,1,***No Fish***,89142,5/1/2015,2,Male,16-64
16000,CLSB,1,1.5,Flathead Catfish,89142,5/1/2015,2,Male,16-64
15999,CLSB,1,1.5,***No Fish***,89142,5/1/2015,1,Male,16-64
15999,CLSB,1,1.5,***No Fish***,89142,5/1/2015,1,Male,<16
15998,CLSB,1,3,***No Fish***,89142,5/1/2015,1,Male,16-64
15998,CLSB,1,3,***No Fish***,89142,5/1/2015,1,Male,<16
15997,CLSB,1,2.5,Flathead Catfish,89142,5/1/2015,1,Female,16-64
15997,CLSB,1,2.5,Flathead Catfish,89142,5/1/2015,2,Male,16-64
15996,CLSB,1,0.25,***No Fish***,89142,5/1/2015,1,Male,16-64
15995,CLSB,1,2.25,***No Fish***,89142,5/1/2015,3,Male,16-64
15994,CLSB,1,1,***No Fish***,89141,5/1/2015,1,Female,16-64
15994,CLSB,1,1,***No Fish***,89141,5/1/2015,2,Male,16-64
15993,CLSB,1,1,Channel Catfish,89141,5/1/2015,1,Female,16-64
15993,CLSB,1,1,Channel Catfish,89141,5/1/2015,1,Male,16-64
15992,CLSB,1,0.75,***No Fish***,89141,5/1/2015,2,Male,16-64
15991,CLSB,1,2,Channel Catfish,89141,5/1/2015,1,Female,<16
15991,CLSB,1,2,Channel Catfish,89141,5/1/2015,1,Male,16-64
15991,CLSB,1,2,Channel Catfish,89141,5/1/2015,1,Male,<16
15990,CLSB,1,0.75,***No Fish***,89141,5/1/2015,1,Female,16-64
15990,CLSB,1,0.75,***No Fish***,89141,5/1/2015,1,Male,16-64
15989,CLSB,1,0.5,***No Fish***,89141,5/1/2015,1,Female,16-64
15989,CLSB,1,0.5,***No Fish***,89141,5/1/2015,1,Female,<16
15989,CLSB,1,0.5,***No Fish***,89141,5/1/2015,1,Male,16-64
15989,CLSB,1,0.5,***No Fish***,89141,5/1/2015,1,Male,<16
15988,CLSB,1,0.5,***No Fish***,89141,5/1/2015,1,Male,16-64
15987,CLSB,1,1,White Crappie,89140,5/1/2015,1,Male,16-64
15986,CLSB,1,1,Channel Catfish,89140,5/1/2015,1,Male,16-64
15985,CLSB,1,0.75,***No Fish***,89140,5/1/2015,1,Male,16-64
15984,CLSB,1,1,***No Fish***,89140,5/1/2015,1,Male,16-64
15983,CLSB,1,0.5,***No Fish***,89140,5/1/2015,1,Female,16-64
15983,CLSB,1,0.5,***No Fish***,89140,5/1/2015,1,Male,16-64
15983,CLSB,1,0.5,***No Fish***,89140,5/1/2015,1,Male,<16
15982,CLSB,1,1,***No Fish***,89140,5/1/2015,3,Male,16-64
15981,CLSB,1,0.25,***No Fish***,89140,5/1/2015,1,Female,16-64
15981,CLSB,1,0.25,***No Fish***,89140,5/1/2015,2,Male,16-64
15980,CLSB,1,1,***No Fish***,89140,5/1/2015,1,Male,16-64
15979,CLSB,1,1,***No Fish***,89139,4/1/2015,2,Male,16-64
15978,CLSB,1,0.75,***No Fish***,89139,4/1/2015,1,Female,16-64
15978,CLSB,1,0.75,***No Fish***,89139,4/1/2015,1,Male,16-64
15977,CLSB,1,0.25,***No Fish***,89139,4/1/2015,1,Male,16-64
15976,CLSB,1,0.5,***No Fish***,89139,4/1/2015,1,Male,16-64
15975,CLSB,1,0.5,***No Fish***,89139,4/1/2015,1,Female,16-64
15975,CLSB,1,0.5,***No Fish***,89139,4/1/2015,1,Male,16-64
15974,CLSB,1,1,White Crappie,89139,4/1/2015,1,Female,16-64
15974,CLSB,1,1,White Crappie,89139,4/1/2015,1,Male,16-64
15973,CLSB,1,1,Channel Catfish,89139,4/1/2015,1,Female,16-64
15973,CLSB,1,1,Channel Catfish,89139,4/1/2015,1,Male,16-64
15972,CLSB,1,0.25,***No Fish***,89139,4/1/2015,1,Female,16-64
15972,CLSB,1,0.25,***No Fish***,89139,4/1/2015,1,Male,16-64
15972,CLSB,1,0.25,***No Fish***,89139,4/1/2015,2,Male,<16
15971,CLSB,1,0.5,Channel Catfish,89139,4/1/2015,2,Male,16-64
15970,CLSB,1,0.5,Walleye,89139,4/1/2015,1,Male,16-64
15969,CLSB,1,0.5,***No Fish***,89139,4/1/2015,1,Female,<16
15969,CLSB,1,0.5,***No Fish***,89139,4/1/2015,1,Male,16-64
15969,CLSB,1,0.5,***No Fish***,89139,4/1/2015,1,Male,<16
15968,CLSB,1,1.5,Channel Catfish,89139,4/1/2015,1,Male,16-64
15967,CLSB,1,1,***No Fish***,89138,4/1/2015,1,Male,16-64
15966,CLSB,1,1.25,Channel Catfish,89138,4/1/2015,1,Male,16-64
15965,CLSB,1,0.5,***No Fish***,89137,4/1/2015,1,Male,16-64
15964,CLSB,1,1.25,Channel Catfish,89137,4/1/2015,3,Male,16-64
15963,CLSB,1,0.5,***No Fish***,89137,4/1/2015,1,Female,16-64
15963,CLSB,1,0.5,***No Fish***,89137,4/1/2015,1,Male,16-64
15962,CLSB,1,0.75,***No Fish***,89136,3/1/2015,1,Female,16-64
15962,CLSB,1,0.75,***No Fish***,89136,3/1/2015,1,Male,16-64
15961,CLSB,1,1,Channel Catfish,89135,3/1/2015,1,Male,16-64
15960,CLSB,1,1.5,Bighead Carp,89134,10/1/2013,1,Female,16-64
15960,CLSB,1,1.5,Bighead Carp,89134,10/1/2013,1,Male,16-64
15959,CLSB,1,0.25,***No Fish***,89134,10/1/2013,1,Female,16-64
15959,CLSB,1,0.25,***No Fish***,89134,10/1/2013,1,Male,16-64
15958,CLSB,1,1,Channel Catfish,89133,10/1/2013,1,Male,16-64
15958,CLSB,1,1,Channel Catfish,89133,10/1/2013,1,Male,<16
15957,CLSB,1,2,***No Fish***,89133,10/1/2013,1,Female,16-64
15957,CLSB,1,2,***No Fish***,89133,10/1/2013,1,Male,16-64
15957,CLSB,1,2,***No Fish***,89133,10/1/2013,1,Male,65-74
15956,CLSB,1,0.65,***No Fish***,89132,10/1/2013,1,Male,16-64
15955,CLSB,1,1,***No Fish***,89132,10/1/2013,1,Female,16-64
15955,CLSB,1,1,***No Fish***,89132,10/1/2013,1,Male,16-64
15954,CLSB,1,0.5,***No Fish***,89132,10/1/2013,1,Male,16-64
15954,CLSB,1,0.5,***No Fish***,89132,10/1/2013,1,Male,65-74
15953,CLSB,1,1,***No Fish***,89132,10/1/2013,1,Female,16-64
15953,CLSB,1,1,***No Fish***,89132,10/1/2013,1,Female,<16
15953,CLSB,1,1,***No Fish***,89132,10/1/2013,1,Male,16-64
15952,CLSB,1,1,Bighead Carp,89131,9/1/2013,1,Female,16-64
15952,CLSB,1,1,Bighead Carp,89131,9/1/2013,1,Male,16-64
15951,CLSB,1,2,Bighead Carp,89131,9/1/2013,1,Female,16-64
15951,CLSB,1,2,Bighead Carp,89131,9/1/2013,1,Male,16-64
15950,CLSB,1,0.5,***No Fish***,89130,8/1/2013,1,Female,16-64
15950,CLSB,1,0.5,***No Fish***,89130,8/1/2013,1,Female,<16
15950,CLSB,1,0.5,***No Fish***,89130,8/1/2013,1,Male,16-64
15950,CLSB,1,0.5,***No Fish***,89130,8/1/2013,1,Male,<16
15949,CLSB,1,2.25,Bighead Carp,89130,8/1/2013,1,Female,16-64
15949,CLSB,1,2.25,Bighead Carp,89130,8/1/2013,1,Male,16-64
15948,CLSB,1,1,***No Fish***,89130,8/1/2013,1,Male,16-64
15948,CLSB,1,1,***No Fish***,89130,8/1/2013,1,Male,<16
15947,CLSB,1,1,Bighead Carp,89130,8/1/2013,1,Female,65-74
15947,CLSB,1,1,Bighead Carp,89130,8/1/2013,1,Male,16-64
15947,CLSB,1,1,Bighead Carp,89130,8/1/2013,1,Male,65-74
15946,CLSB,1,2,Bighead Carp,89130,8/1/2013,1,Female,16-64
15946,CLSB,1,2,Bighead Carp,89130,8/1/2013,1,Male,16-64
15945,CLSB,1,1,***No Fish***,89129,8/1/2013,2,Male,16-64
15944,CLSB,1,2,Bighead Carp,89129,8/1/2013,1,Female,16-64
15944,CLSB,1,2,Bighead Carp,89129,8/1/2013,1,Male,16-64
15943,CLSB,1,1.25,***No Fish***,89129,8/1/2013,1,Female,16-64
15943,CLSB,1,1.25,***No Fish***,89129,8/1/2013,1,Male,16-64
15943,CLSB,1,1.25,***No Fish***,89129,8/1/2013,1,Male,<16
15942,CLSB,1,1,***No Fish***,89128,7/1/2013,2,Female,16-64
15941,CLSB,1,0.25,***No Fish***,89128,7/1/2013,1,Female,16-64
15941,CLSB,1,0.25,***No Fish***,89128,7/1/2013,2,Male,16-64
15940,CLSB,1,1.5,***No Fish***,89128,7/1/2013,1,Male,16-64
15940,CLSB,1,1.5,***No Fish***,89128,7/1/2013,1,Male,65-74
15940,CLSB,1,1.5,***No Fish***,89128,7/1/2013,1,Male,<16
15939,CLSB,1,2,Bighead Carp,89128,7/1/2013,1,Female,16-64
15939,CLSB,1,2,Bighead Carp,89128,7/1/2013,1,Male,16-64
15938,CLSB,1,2,***No Fish***,89128,7/1/2013,1,Female,16-64
15938,CLSB,1,2,***No Fish***,89128,7/1/2013,1,Male,16-64
15937,CLSB,1,2,Bighead Carp,89127,7/1/2013,1,Female,16-64
15937,CLSB,1,2,Bighead Carp,89127,7/1/2013,1,Male,16-64
15936,CLSB,1,1,***No Fish***,89127,7/1/2013,1,Male,16-64
15935,CLSB,1,0.5,***No Fish***,89126,6/1/2013,1,Female,16-64
15935,CLSB,1,0.5,***No Fish***,89126,6/1/2013,1,Male,16-64
15934,CLSB,1,0.5,Channel Catfish,89126,6/1/2013,2,Male,16-64
15933,CLSB,1,0.75,Channel Catfish,89126,6/1/2013,2,Male,16-64
15932,CLSB,1,0.25,Bighead Carp,89126,6/1/2013,1,Female,16-64
15932,CLSB,1,0.25,Bighead Carp,89126,6/1/2013,1,Male,16-64
15932,CLSB,1,0.25,Bighead Carp,89126,6/1/2013,1,Male,<16
15931,CLSB,1,2,Channel Catfish,89125,6/1/2013,1,Female,16-64
15931,CLSB,1,2,Channel Catfish,89125,6/1/2013,1,Male,16-64
15930,CLSB,1,1,Channel Catfish,89125,6/1/2013,4,Male,16-64
15929,CLSB,1,1,***No Fish***,89125,6/1/2013,2,Male,16-64
15928,CLSB,1,1,Bighead Carp,89125,6/1/2013,2,Male,16-64
15927,CLSB,1,1,***No Fish***,89124,6/1/2013,1,Male,16-64
15926,CLSB,1,4,Channel Catfish,89124,6/1/2013,3,Male,16-64
15925,CLSB,1,1,***No Fish***,89123,4/1/2013,2,Female,16-64
15924,CLSB,1,1,***No Fish***,89123,4/1/2013,1,Female,16-64
15924,CLSB,1,1,***No Fish***,89123,4/1/2013,1,Male,16-64
15923,CLSB,1,0.5,***No Fish***,89123,4/1/2013,1,Female,16-64
15922,CLSB,1,1.25,***No Fish***,89123,4/1/2013,1,Female,16-64
15922,CLSB,1,1.25,***No Fish***,89123,4/1/2013,2,Male,16-64
15921,CLSB,1,1,***No Fish***,89123,4/1/2013,1,Male,65-74
15920,CLSB,1,0.5,***No Fish***,89123,4/1/2013,1,Male,16-64
15919,CLSB,1,0.75,***No Fish***,89123,4/1/2013,1,Male,65-74
15918,CLSB,1,1.5,***No Fish***,89123,4/1/2013,1,Male,16-64
15917,CLSB,1,0.75,***No Fish***,89122,4/1/2013,1,Male,16-64
15916,CLSB,1,0.75,***No Fish***,89122,4/1/2013,2,Female,16-64
15915,CLSB,1,0.5,***No Fish***,89122,4/1/2013,2,Female,16-64
15915,CLSB,1,0.5,***No Fish***,89122,4/1/2013,2,Male,16-64
15914,CLSB,1,1.25,***No Fish***,89122,4/1/2013,2,Male,16-64
15913,CLSB,1,1.25,White Crappie,89121,4/1/2013,1,Male,16-64
15912,CLSB,1,1,***No Fish***,89121,4/1/2013,1,Female,16-64
15912,CLSB,1,1,***No Fish***,89121,4/1/2013,1,Female,<16
15912,CLSB,1,1,***No Fish***,89121,4/1/2013,1,Male,16-64
15912,CLSB,1,1,***No Fish***,89121,4/1/2013,1,Male,<16
15911,CLSB,1,0.5,Walleye,89120,3/1/2013,1,Male,16-64
15910,CLSB,1,1,Walleye,89119,3/1/2013,1,Male,16-64
15909,CLSB,1,0.25,***No Fish***,89119,3/1/2013,1,Male,65-74
15908,CLSB,1,1.5,Bighead Carp,89119,3/1/2013,1,Female,16-64
15908,CLSB,1,1.5,Bighead Carp,89119,3/1/2013,1,Male,16-64
15907,CLSB,1,1.25,***No Fish***,89119,3/1/2013,1,Female,16-64
15906,CLSB,1,2,Channel Catfish,89118,10/1/2012,1,Female,16-64
15906,CLSB,1,2,Channel Catfish,89118,10/1/2012,1,Male,16-64
15905,CLSB,1,2.5,Channel Catfish,89118,10/1/2012,2,Male,16-64
15904,CLSB,1,0.25,***No Fish***,89118,10/1/2012,1,Male,16-64
15903,CLSB,1,0.5,***No Fish***,89117,10/1/2012,1,Male,16-64
15902,CLSB,1,0.5,***No Fish***,89117,10/1/2012,1,Female,16-64
15902,CLSB,1,0.5,***No Fish***,89117,10/1/2012,1,Male,16-64
15901,CLSB,1,0.75,Channel Catfish,89116,10/1/2012,1,Male,16-64
15900,CLSB,1,0.25,***No Fish***,89115,9/1/2012,1,Female,16-64
15900,CLSB,1,0.25,***No Fish***,89115,9/1/2012,2,Male,16-64
15899,CLSB,1,0.5,***No Fish***,89114,9/1/2012,2,Male,16-64
15898,CLSB,1,0.75,***No Fish***,89114,9/1/2012,1,Male,16-64
15897,CLSB,1,0.5,***No Fish***,89113,9/1/2012,1,Male,16-64
15896,CLSB,1,0.5,***No Fish***,89113,9/1/2012,3,Male,16-64
15895,CLSB,1,1,***No Fish***,89112,8/1/2012,1,Female,16-64
15895,CLSB,1,1,***No Fish***,89112,8/1/2012,1,Male,16-64
15895,CLSB,1,1,***No Fish***,89112,8/1/2012,1,Male,65-74
15895,CLSB,1,1,***No Fish***,89112,8/1/2012,1,Male,<16
15894,CLSB,1,0.75,***No Fish***,89112,8/1/2012,2,Male,16-64
15893,CLSB,1,0.5,***No Fish***,89112,8/1/2012,1,Male,16-64
15892,CLSB,1,1,Channel Catfish,89111,8/1/2012,1,Male,16-64
15891,CLSB,1,0.5,***No Fish***,89111,8/1/2012,2,Male,16-64
15890,CLSB,1,0.5,Channel Catfish,89110,7/1/2012,1,Male,16-64
15890,CLSB,1,0.5,Channel Catfish,89110,7/1/2012,1,Male,65-74
15889,CLSB,1,0.25,***No Fish***,89110,7/1/2012,2,Male,16-64
15888,CLSB,1,1.25,***No Fish***,89110,7/1/2012,1,Female,16-64
15888,CLSB,1,1.25,***No Fish***,89110,7/1/2012,2,Male,16-64
15888,CLSB,1,1.25,***No Fish***,89110,7/1/2012,3,Male,<16
15887,CLSB,1,1,Channel Catfish,89110,7/1/2012,2,Male,16-64
15886,CLSB,1,0.5,***No Fish***,89110,7/1/2012,1,Female,16-64
15886,CLSB,1,0.5,***No Fish***,89110,7/1/2012,1,Male,16-64
15886,CLSB,1,0.5,***No Fish***,89110,7/1/2012,1,Male,<16
15885,CLSB,1,0.25,***No Fish***,89109,7/1/2012,1,Female,16-64
15885,CLSB,1,0.25,***No Fish***,89109,7/1/2012,1,Male,16-64
15884,CLSB,1,1,***No Fish***,89108,7/1/2012,1,Female,16-64
15884,CLSB,1,1,***No Fish***,89108,7/1/2012,2,Male,16-64
15883,CLSB,1,1,***No Fish***,89108,7/1/2012,2,Male,16-64
15882,CLSB,1,1.25,***No Fish***,89107,6/1/2012,1,Male,16-64
15881,CLSB,1,1.75,***No Fish***,89107,6/1/2012,2,Female,16-64
15880,CLSB,1,0.75,***No Fish***,89107,6/1/2012,1,Male,16-64
15879,CLSB,1,1,***No Fish***,89107,6/1/2012,2,Male,16-64
15878,CLSB,1,0.75,***No Fish***,89107,6/1/2012,1,Male,<16
15878,CLSB,1,0.75,***No Fish***,89107,6/1/2012,2,Male,16-64
15877,CLSB,1,15,Channel Catfish,89106,6/1/2012,1,Male,16-64
15876,CLSB,1,0.75,***No Fish***,89106,6/1/2012,1,Male,65-74
15875,CLSB,1,1.5,Channel Catfish,89105,6/1/2012,1,Male,16-64
15874,CLSB,1,0.25,***No Fish***,89105,6/1/2012,1,Female,16-64
15874,CLSB,1,0.25,***No Fish***,89105,6/1/2012,1,Male,16-64
15874,CLSB,1,0.25,***No Fish***,89105,6/1/2012,1,Male,<16
15873,CLSB,1,2,Channel Catfish,89105,6/1/2012,1,Male,65-74
15872,CLSB,1,1.25,Channel Catfish,89105,6/1/2012,1,Male,16-64
15871,CLSB,1,1,***No Fish***,89105,6/1/2012,1,Female,16-64
15871,CLSB,1,1,***No Fish***,89105,6/1/2012,1,Male,16-64
15870,CLSB,1,0.25,Channel Catfish,89105,6/1/2012,1,Female,<16
15870,CLSB,1,0.25,Channel Catfish,89105,6/1/2012,1,Male,16-64
15870,CLSB,1,0.25,Channel Catfish,89105,6/1/2012,4,Male,<16
15869,CLSB,1,1,***No Fish***,89105,6/1/2012,1,Male,16-64
15869,CLSB,1,1,***No Fish***,89105,6/1/2012,2,Female,16-64
15868,CLSB,1,1.25,***No Fish***,89104,5/1/2012,1,Male,16-64
15867,CLSB,1,0.5,***No Fish***,89104,5/1/2012,1,Male,16-64
15867,CLSB,1,0.5,***No Fish***,89104,5/1/2012,1,Male,<16
15866,CLSB,1,1.5,***No Fish***,89104,5/1/2012,1,Female,16-64
15866,CLSB,1,1.5,***No Fish***,89104,5/1/2012,3,Male,16-64
15865,CLSB,1,1.25,Channel Catfish,89104,5/1/2012,1,Female,16-64
15865,CLSB,1,1.25,Channel Catfish,89104,5/1/2012,2,Male,16-64
15864,CLSB,1,1.5,***No Fish***,89103,5/1/2012,3,Male,16-64
15863,CLSB,1,1,White Crappie,89103,5/1/2012,3,Male,16-64
15862,CLSB,1,0.75,Channel Catfish,89103,5/1/2012,2,Male,16-64
15861,CLSB,1,3.75,White Crappie,89103,5/1/2012,1,Male,16-64
15860,CLSB,1,0.5,***No Fish***,89102,5/1/2012,2,Male,16-64
15859,CLSB,1,0.25,***No Fish***,89101,4/1/2012,3,Male,16-64
15858,CLSB,1,0.5,***No Fish***,89101,4/1/2012,1,Male,16-64
15857,CLSB,1,1.25,Channel Catfish,89101,4/1/2012,1,Female,16-64
15857,CLSB,1,1.25,Channel Catfish,89101,4/1/2012,1,Male,16-64
15856,CLSB,1,0.75,***No Fish***,89101,4/1/2012,1,Female,16-64
15856,CLSB,1,0.75,***No Fish***,89101,4/1/2012,1,Male,16-64
15855,CLSB,1,1.75,***No Fish***,89100,4/1/2012,1,Male,16-64
15855,CLSB,1,1.75,***No Fish***,89100,4/1/2012,1,Male,<16
15854,CLSB,1,0.75,***No Fish***,89100,4/1/2012,1,Female,16-64
15854,CLSB,1,0.75,***No Fish***,89100,4/1/2012,1,Male,16-64
15853,CLSB,1,1,Bighead Carp,89100,4/1/2012,1,Male,16-64
15852,CLSB,1,1.5,***No Fish***,89100,4/1/2012,2,Male,16-64
15851,CLSB,1,1,***No Fish***,89100,4/1/2012,2,Female,16-64
15850,CLSB,1,0.5,***No Fish***,89100,4/1/2012,2,Male,16-64
15849,CLSB,1,0.25,***No Fish***,89100,4/1/2012,3,Male,16-64
15848,CLSB,1,0.75,***No Fish***,89099,4/1/2012,1,Male,16-64
15847,CLSB,1,1,***No Fish***,89099,4/1/2012,1,Male,16-64
15846,CLSB,1,0.8,Bighead Carp,89098,3/1/2012,1,Male,16-64
15845,CLSB,1,0.25,Channel Catfish,89098,3/1/2012,4,Male,16-64
15844,CLSB,1,0.5,***No Fish***,89098,3/1/2012,1,Male,16-64
15843,CLSB,1,1,***No Fish***,89098,3/1/2012,3,Male,16-64
15842,CLSB,1,1,Walleye,89098,3/1/2012,1,Male,16-64
15841,CLSB,1,2,***No Fish***,89097,3/1/2012,3,Male,16-64
15840,CLSB,1,1,Channel Catfish,89097,3/1/2012,1,Female,16-64
15840,CLSB,1,1,Channel Catfish,89097,3/1/2012,1,Male,16-64
15839,CLSB,1,0.25,***No Fish***,89097,3/1/2012,1,Female,<16
15839,CLSB,1,0.25,***No Fish***,89097,3/1/2012,1,Male,16-64
15838,CLSB,1,1,Channel Catfish,89097,3/1/2012,2,Male,16-64
15838,CLSB,1,1,Channel Catfish,89097,3/1/2012,2,Male,<16
15837,CLSB,1,0.5,White Crappie,89097,3/1/2012,3,Male,16-64
15836,CLSB,1,0.5,Channel Catfish,89096,3/1/2012,1,Female,16-64
15836,CLSB,1,0.5,Channel Catfish,89096,3/1/2012,1,Male,16-64
15836,CLSB,1,0.5,Channel Catfish,89096,3/1/2012,1,Male,<16
15835,CLSB,1,0.5,***No Fish***,89096,3/1/2012,1,Female,16-64
15835,CLSB,1,0.5,***No Fish***,89096,3/1/2012,1,Male,16-64
15834,CLSB,1,2,***No Fish***,89096,3/1/2012,1,Male,16-64
15833,CLSB,1,1,***No Fish***,89096,3/1/2012,1,Male,16-64
15832,CLSB,1,2,***No Fish***,89096,3/1/2012,1,Male,16-64
15832,CLSB,1,2,***No Fish***,89096,3/1/2012,1,Male,<16
15831,CLSB,1,1,White Crappie,89095,10/1/2006,1,Female,16-64
15831,CLSB,1,1,White Crappie,89095,10/1/2006,1,Male,16-64
15830,CLSB,1,2,Channel Catfish,89094,10/1/2006,2,Male,16-64
15829,CLSB,1,1,Channel Catfish,89093,9/1/2006,2,Male,16-64
15828,CLSB,1,1,White Crappie,89093,9/1/2006,2,Male,16-64
15827,CLSB,1,1,White Crappie,89093,9/1/2006,1,Female,16-64
15827,CLSB,1,1,White Crappie,89093,9/1/2006,3,Male,16-64
15826,CLSB,1,1,Channel Catfish,89092,9/1/2006,2,Male,16-64
15825,CLSB,1,2,White Crappie,89091,8/1/2006,2,Male,16-64
15824,CLSB,1,0.5,Channel Catfish,89090,8/1/2006,1,Male,16-64
15823,CLSB,1,2,White Crappie,89089,8/1/2006,1,Female,16-64
15823,CLSB,1,2,White Crappie,89089,8/1/2006,1,Male,16-64
15822,CLSB,1,1,Channel Catfish,89089,8/1/2006,2,Male,16-64
15821,CLSB,1,2,Channel Catfish,89087,7/1/2006,2,Male,16-64
15820,CLSB,1,0.25,***No Fish***,89087,7/1/2006,1,Female,16-64
15820,CLSB,1,0.25,***No Fish***,89087,7/1/2006,1,Male,16-64
15820,CLSB,1,0.25,***No Fish***,89087,7/1/2006,1,Male,<16
15819,CLSB,1,1,***No Fish***,89087,7/1/2006,2,Male,16-64
15818,CLSB,1,1,***No Fish***,89087,7/1/2006,2,Female,16-64
15817,CLSB,1,2,Channel Catfish,89086,7/1/2006,2,Male,16-64
15816,CLSB,1,1,Channel Catfish,89086,7/1/2006,2,Male,16-64
15815,CLSB,1,1,Channel Catfish,89086,7/1/2006,1,Female,16-64
15815,CLSB,1,1,Channel Catfish,89086,7/1/2006,1,Male,16-64
15814,CLSB,1,3,Channel Catfish,89086,7/1/2006,1,Female,16-64
15814,CLSB,1,3,Channel Catfish,89086,7/1/2006,2,Male,16-64
15814,CLSB,1,3,Channel Catfish,89086,7/1/2006,3,Male,<16
15813,CLSB,1,2,Channel Catfish,89086,7/1/2006,2,Male,16-64
15812,CLSB,1,1,***No Fish***,89084,6/1/2006,1,Male,65-74
15811,CLSB,1,2,Channel Catfish,89084,6/1/2006,1,Female,16-64
15811,CLSB,1,2,Channel Catfish,89084,6/1/2006,2,Male,16-64
15810,CLSB,1,0.5,***No Fish***,89084,6/1/2006,1,Male,16-64
15810,CLSB,1,0.5,***No Fish***,89084,6/1/2006,1,Male,<16
15809,CLSB,1,0.25,***No Fish***,89084,6/1/2006,1,Female,16-64
15809,CLSB,1,0.25,***No Fish***,89084,6/1/2006,1,Male,16-64
15808,CLSB,1,1,***No Fish***,89084,6/1/2006,2,Male,16-64
15807,CLSB,1,4,Channel Catfish,89084,6/1/2006,2,Male,16-64
15806,CLSB,1,2,White Crappie,89084,6/1/2006,1,Male,16-64
15805,CLSB,1,2,Channel Catfish,89084,6/1/2006,2,Male,16-64
15804,CLSB,1,0.5,Channel Catfish,89084,6/1/2006,1,Male,16-64
15803,CLSB,1,0.5,***No Fish***,89084,6/1/2006,1,Female,<16
15803,CLSB,1,0.5,***No Fish***,89084,6/1/2006,1,Male,16-64
15802,CLSB,1,2,***No Fish***,89084,6/1/2006,1,Female,16-64
15802,CLSB,1,2,***No Fish***,89084,6/1/2006,1,Male,16-64
15801,CLSB,1,2,Channel Catfish,89084,6/1/2006,2,Female,16-64
15801,CLSB,1,2,Channel Catfish,89084,6/1/2006,2,Male,16-64
15800,CLSB,1,1,Channel Catfish,89084,6/1/2006,2,Male,16-64
15799,CLSB,1,0.25,Channel Catfish,89084,6/1/2006,2,Male,16-64
15798,CLSB,1,0.75,***No Fish***,89083,6/1/2006,1,Male,16-64
15798,CLSB,1,0.75,***No Fish***,89083,6/1/2006,1,Male,65-74
15797,CLSB,1,1.5,Channel Catfish,89083,6/1/2006,2,Male,16-64
15796,CLSB,1,1,Channel Catfish,89083,6/1/2006,3,Male,16-64
15795,CLSB,1,0.5,***No Fish***,89083,6/1/2006,1,Male,16-64
15794,CLSB,1,1,Channel Catfish,89083,6/1/2006,1,Male,16-64
15794,CLSB,1,1,Channel Catfish,89083,6/1/2006,1,Male,<16
15793,CLSB,1,0.25,***No Fish***,89083,6/1/2006,1,Female,16-64
15793,CLSB,1,0.25,***No Fish***,89083,6/1/2006,1,Male,16-64
15792,CLSB,1,2,***No Fish***,89083,6/1/2006,1,Male,65-74
15791,CLSB,1,1,***No Fish***,89083,6/1/2006,1,Female,16-64
15791,CLSB,1,1,***No Fish***,89083,6/1/2006,2,Male,16-64
15790,CLSB,1,1,***No Fish***,89083,6/1/2006,3,Male,16-64
15789,CLSB,1,1,Channel Catfish,89083,6/1/2006,1,Male,65-74
