agency,site,date,year,impd,cfs,id
USGS,06890900,2011-10-01,2011,PESB,982,PESB2011
USGS,06890900,2011-10-02,2011,PESB,982,PESB2011
USGS,06890900,2011-10-03,2011,PESB,452,PESB2011
USGS,06890900,2011-10-04,2011,PESB,64.8,PESB2011
USGS,06890900,2011-10-05,2011,PESB,61.5,PESB2011
USGS,06890900,2011-10-06,2011,PESB,70.3,PESB2011
USGS,06890900,2011-10-07,2011,PESB,103,PESB2011
USGS,06890900,2011-10-08,2011,PESB,63.1,PESB2011
USGS,06890900,2011-10-09,2011,PESB,50.6,PESB2011
USGS,06890900,2011-10-10,2011,PESB,53.2,PESB2011
USGS,06890900,2011-10-11,2011,PESB,47.5,PESB2011
USGS,06890900,2011-10-12,2011,PESB,36.2,PESB2011
USGS,06890900,2011-10-13,2011,PESB,33.5,PESB2011
USGS,06890900,2011-10-14,2011,PESB,35.7,PESB2011
USGS,06890900,2011-10-15,2011,PESB,44.1,PESB2011
USGS,06890900,2011-10-16,2011,PESB,41.4,PESB2011
USGS,06890900,2011-10-17,2011,PESB,45.6,PESB2011
USGS,06890900,2011-10-18,2011,PESB,34.1,PESB2011
USGS,06890900,2011-10-19,2011,PESB,27.6,PESB2011
USGS,06890900,2011-10-20,2011,PESB,34,PESB2011
USGS,06890900,2011-10-21,2011,PESB,47.2,PESB2011
USGS,06890900,2011-10-22,2011,PESB,42.9,PESB2011
USGS,06890900,2011-10-23,2011,PESB,57.7,PESB2011
USGS,06890900,2011-10-24,2011,PESB,50.7,PESB2011
USGS,06890900,2011-10-25,2011,PESB,24.8,PESB2011
USGS,06890900,2011-10-26,2011,PESB,40.4,PESB2011
USGS,06890900,2011-10-27,2011,PESB,40.8,PESB2011
USGS,06890900,2011-10-28,2011,PESB,40.9,PESB2011
USGS,06890900,2011-10-29,2011,PESB,37.7,PESB2011
USGS,06890900,2011-10-30,2011,PESB,38.8,PESB2011
USGS,06890900,2011-10-31,2011,PESB,48,PESB2011
USGS,06890900,2016-03-01,2016,PESB,211,PESB2016
USGS,06890900,2016-03-02,2016,PESB,223,PESB2016
USGS,06890900,2016-03-03,2016,PESB,226,PESB2016
USGS,06890900,2016-03-04,2016,PESB,231,PESB2016
USGS,06890900,2016-03-05,2016,PESB,235,PESB2016
USGS,06890900,2016-03-06,2016,PESB,230,PESB2016
USGS,06890900,2016-03-07,2016,PESB,236,PESB2016
USGS,06890900,2016-03-08,2016,PESB,240,PESB2016
USGS,06890900,2016-03-09,2016,PESB,206,PESB2016
USGS,06890900,2016-03-10,2016,PESB,140,PESB2016
USGS,06890900,2016-03-11,2016,PESB,137,PESB2016
USGS,06890900,2016-03-12,2016,PESB,142,PESB2016
USGS,06890900,2016-03-13,2016,PESB,139,PESB2016
USGS,06890900,2016-03-14,2016,PESB,145,PESB2016
USGS,06890900,2016-03-15,2016,PESB,143,PESB2016
USGS,06890900,2016-03-16,2016,PESB,139,PESB2016
USGS,06890900,2016-03-17,2016,PESB,131,PESB2016
USGS,06890900,2016-03-18,2016,PESB,125,PESB2016
USGS,06890900,2016-03-19,2016,PESB,119,PESB2016
USGS,06890900,2016-03-20,2016,PESB,119,PESB2016
USGS,06890900,2016-03-21,2016,PESB,116,PESB2016
USGS,06890900,2016-03-22,2016,PESB,111,PESB2016
USGS,06890900,2016-03-23,2016,PESB,116,PESB2016
USGS,06890900,2016-03-24,2016,PESB,121,PESB2016
USGS,06890900,2016-03-25,2016,PESB,134,PESB2016
USGS,06890900,2016-03-26,2016,PESB,113,PESB2016
USGS,06890900,2016-03-27,2016,PESB,130,PESB2016
USGS,06890900,2016-03-28,2016,PESB,122,PESB2016
USGS,06890900,2016-03-29,2016,PESB,103,PESB2016
USGS,06890900,2016-03-30,2016,PESB,120,PESB2016
USGS,06890900,2016-03-31,2016,PESB,136,PESB2016
USGS,06890900,2016-04-01,2016,PESB,120,PESB2016
USGS,06890900,2016-04-02,2016,PESB,123,PESB2016
USGS,06890900,2016-04-03,2016,PESB,135,PESB2016
USGS,06890900,2016-04-04,2016,PESB,150,PESB2016
USGS,06890900,2016-04-05,2016,PESB,97.9,PESB2016
USGS,06890900,2016-04-06,2016,PESB,130,PESB2016
USGS,06890900,2016-04-07,2016,PESB,124,PESB2016
USGS,06890900,2016-04-08,2016,PESB,124,PESB2016
USGS,06890900,2016-04-09,2016,PESB,117,PESB2016
USGS,06890900,2016-04-10,2016,PESB,125,PESB2016
USGS,06890900,2016-04-11,2016,PESB,144,PESB2016
USGS,06890900,2016-04-12,2016,PESB,132,PESB2016
USGS,06890900,2016-04-13,2016,PESB,136,PESB2016
USGS,06890900,2016-04-14,2016,PESB,150,PESB2016
USGS,06890900,2016-04-15,2016,PESB,148,PESB2016
USGS,06890900,2016-04-16,2016,PESB,125,PESB2016
USGS,06890900,2016-04-17,2016,PESB,121,PESB2016
USGS,06890900,2016-04-18,2016,PESB,123,PESB2016
USGS,06890900,2016-04-19,2016,PESB,136,PESB2016
USGS,06890900,2016-04-20,2016,PESB,122,PESB2016
USGS,06890900,2016-04-21,2016,PESB,138,PESB2016
USGS,06890900,2016-04-22,2016,PESB,185,PESB2016
USGS,06890900,2016-04-23,2016,PESB,156,PESB2016
USGS,06890900,2016-04-24,2016,PESB,165,PESB2016
USGS,06890900,2016-04-25,2016,PESB,148,PESB2016
USGS,06890900,2016-04-26,2016,PESB,181,PESB2016
USGS,06890900,2016-04-27,2016,PESB,191,PESB2016
USGS,06890900,2016-04-28,2016,PESB,682,PESB2016
USGS,06890900,2016-04-29,2016,PESB,316,PESB2016
USGS,06890900,2016-04-30,2016,PESB,166,PESB2016
USGS,06890900,2016-05-01,2016,PESB,244,PESB2016
USGS,06890900,2016-05-02,2016,PESB,233,PESB2016
USGS,06890900,2016-05-03,2016,PESB,181,PESB2016
USGS,06890900,2016-05-04,2016,PESB,158,PESB2016
USGS,06890900,2016-05-05,2016,PESB,160,PESB2016
USGS,06890900,2016-05-06,2016,PESB,134,PESB2016
USGS,06890900,2016-05-07,2016,PESB,1590,PESB2016
USGS,06890900,2016-05-08,2016,PESB,4290,PESB2016
USGS,06890900,2016-05-09,2016,PESB,2700,PESB2016
USGS,06890900,2016-05-10,2016,PESB,200,PESB2016
USGS,06890900,2016-05-11,2016,PESB,491,PESB2016
USGS,06890900,2016-05-12,2016,PESB,262,PESB2016
USGS,06890900,2016-05-13,2016,PESB,217,PESB2016
USGS,06890900,2016-05-14,2016,PESB,192,PESB2016
USGS,06890900,2016-05-15,2016,PESB,135,PESB2016
USGS,06890900,2016-05-16,2016,PESB,126,PESB2016
USGS,06890900,2016-05-17,2016,PESB,468,PESB2016
USGS,06890900,2016-05-18,2016,PESB,2100,PESB2016
USGS,06890900,2016-05-19,2016,PESB,4830,PESB2016
USGS,06890900,2016-05-20,2016,PESB,6050,PESB2016
USGS,06890900,2016-05-21,2016,PESB,6420,PESB2016
USGS,06890900,2016-05-22,2016,PESB,6390,PESB2016
USGS,06890900,2016-05-23,2016,PESB,6390,PESB2016
USGS,06890900,2016-05-24,2016,PESB,6320,PESB2016
USGS,06890900,2016-05-25,2016,PESB,6260,PESB2016
USGS,06890900,2016-05-26,2016,PESB,5550,PESB2016
USGS,06890900,2016-05-27,2016,PESB,627,PESB2016
USGS,06890900,2016-05-28,2016,PESB,755,PESB2016
USGS,06890900,2016-05-29,2016,PESB,370,PESB2016
USGS,06890900,2016-05-30,2016,PESB,267,PESB2016
USGS,06890900,2016-05-31,2016,PESB,225,PESB2016
USGS,06890900,2016-06-01,2016,PESB,2090,PESB2016
USGS,06890900,2016-06-02,2016,PESB,6020,PESB2016
USGS,06890900,2016-06-03,2016,PESB,6380,PESB2016
USGS,06890900,2016-06-04,2016,PESB,7990,PESB2016
USGS,06890900,2016-06-05,2016,PESB,7930,PESB2016
USGS,06890900,2016-06-06,2016,PESB,7860,PESB2016
USGS,06890900,2016-06-07,2016,PESB,7770,PESB2016
USGS,06890900,2016-06-08,2016,PESB,7690,PESB2016
USGS,06890900,2016-06-09,2016,PESB,7690,PESB2016
USGS,06890900,2016-06-10,2016,PESB,7610,PESB2016
USGS,06890900,2016-06-11,2016,PESB,7550,PESB2016
USGS,06890900,2016-06-12,2016,PESB,7450,PESB2016
USGS,06890900,2016-06-13,2016,PESB,7360,PESB2016
USGS,06890900,2016-06-14,2016,PESB,3780,PESB2016
USGS,06890900,2016-06-15,2016,PESB,243,PESB2016
USGS,06890900,2016-06-16,2016,PESB,199,PESB2016
USGS,06890900,2016-06-17,2016,PESB,205,PESB2016
USGS,06890900,2016-06-18,2016,PESB,224,PESB2016
USGS,06890900,2016-06-19,2016,PESB,218,PESB2016
USGS,06890900,2016-06-20,2016,PESB,205,PESB2016
USGS,06890900,2016-06-21,2016,PESB,224,PESB2016
USGS,06890900,2016-06-22,2016,PESB,215,PESB2016
USGS,06890900,2016-06-23,2016,PESB,181,PESB2016
USGS,06890900,2016-06-24,2016,PESB,183,PESB2016
USGS,06890900,2016-06-25,2016,PESB,176,PESB2016
USGS,06890900,2016-06-26,2016,PESB,176,PESB2016
USGS,06890900,2016-06-27,2016,PESB,164,PESB2016
USGS,06890900,2016-06-28,2016,PESB,158,PESB2016
USGS,06890900,2016-06-29,2016,PESB,165,PESB2016
USGS,06890900,2016-06-30,2016,PESB,170,PESB2016
USGS,06890900,2016-07-01,2016,PESB,159,PESB2016
USGS,06890900,2016-07-02,2016,PESB,172,PESB2016
USGS,06890900,2016-07-03,2016,PESB,194,PESB2016
USGS,06890900,2016-07-04,2016,PESB,177,PESB2016
USGS,06890900,2016-07-05,2016,PESB,166,PESB2016
USGS,06890900,2016-07-06,2016,PESB,192,PESB2016
USGS,06890900,2016-07-07,2016,PESB,174,PESB2016
USGS,06890900,2016-07-08,2016,PESB,178,PESB2016
USGS,06890900,2016-07-09,2016,PESB,174,PESB2016
USGS,06890900,2016-07-10,2016,PESB,174,PESB2016
USGS,06890900,2016-07-11,2016,PESB,173,PESB2016
USGS,06890900,2016-07-12,2016,PESB,172,PESB2016
USGS,06890900,2016-07-13,2016,PESB,171,PESB2016
USGS,06890900,2016-07-14,2016,PESB,170,PESB2016
USGS,06890900,2016-07-15,2016,PESB,380,PESB2016
USGS,06890900,2016-07-16,2016,PESB,502,PESB2016
USGS,06890900,2016-07-17,2016,PESB,502,PESB2016
USGS,06890900,2016-07-18,2016,PESB,332,PESB2016
USGS,06890900,2016-07-19,2016,PESB,167,PESB2016
USGS,06890900,2016-07-20,2016,PESB,167,PESB2016
USGS,06890900,2016-07-21,2016,PESB,167,PESB2016
USGS,06890900,2016-07-22,2016,PESB,166,PESB2016
USGS,06890900,2016-07-23,2016,PESB,168,PESB2016
USGS,06890900,2016-07-24,2016,PESB,172,PESB2016
USGS,06890900,2016-07-25,2016,PESB,168,PESB2016
USGS,06890900,2016-07-26,2016,PESB,159,PESB2016
USGS,06890900,2016-07-27,2016,PESB,170,PESB2016
USGS,06890900,2016-07-28,2016,PESB,170,PESB2016
USGS,06890900,2016-07-29,2016,PESB,167,PESB2016
USGS,06890900,2016-07-30,2016,PESB,170,PESB2016
USGS,06890900,2016-07-31,2016,PESB,180,PESB2016
USGS,06890900,2016-08-01,2016,PESB,174,PESB2016
USGS,06890900,2016-08-02,2016,PESB,179,PESB2016
USGS,06890900,2016-08-03,2016,PESB,146,PESB2016
USGS,06890900,2016-08-04,2016,PESB,180,PESB2016
USGS,06890900,2016-08-05,2016,PESB,176,PESB2016
USGS,06890900,2016-08-06,2016,PESB,161,PESB2016
USGS,06890900,2016-08-07,2016,PESB,175,PESB2016
USGS,06890900,2016-08-08,2016,PESB,157,PESB2016
USGS,06890900,2016-08-09,2016,PESB,176,PESB2016
USGS,06890900,2016-08-10,2016,PESB,171,PESB2016
USGS,06890900,2016-08-11,2016,PESB,171,PESB2016
USGS,06890900,2016-08-12,2016,PESB,173,PESB2016
USGS,06890900,2016-08-13,2016,PESB,167,PESB2016
USGS,06890900,2016-08-14,2016,PESB,172,PESB2016
USGS,06890900,2016-08-15,2016,PESB,185,PESB2016
USGS,06890900,2016-08-16,2016,PESB,177,PESB2016
USGS,06890900,2016-08-17,2016,PESB,189,PESB2016
USGS,06890900,2016-08-18,2016,PESB,199,PESB2016
USGS,06890900,2016-08-19,2016,PESB,178,PESB2016
USGS,06890900,2016-08-20,2016,PESB,166,PESB2016
USGS,06890900,2016-08-21,2016,PESB,157,PESB2016
USGS,06890900,2016-08-22,2016,PESB,173,PESB2016
USGS,06890900,2016-08-23,2016,PESB,179,PESB2016
USGS,06890900,2016-08-24,2016,PESB,175,PESB2016
USGS,06890900,2016-08-25,2016,PESB,150,PESB2016
USGS,06890900,2016-08-26,2016,PESB,158,PESB2016
USGS,06890900,2016-08-27,2016,PESB,197,PESB2016
USGS,06890900,2016-08-28,2016,PESB,189,PESB2016
USGS,06890900,2016-08-29,2016,PESB,616,PESB2016
USGS,06890900,2016-08-30,2016,PESB,1010,PESB2016
USGS,06890900,2016-08-31,2016,PESB,1160,PESB2016
USGS,06890900,2016-09-01,2016,PESB,1030,PESB2016
USGS,06890900,2016-09-02,2016,PESB,1000,PESB2016
USGS,06890900,2016-09-03,2016,PESB,999,PESB2016
USGS,06890900,2016-09-04,2016,PESB,989,PESB2016
USGS,06890900,2016-09-05,2016,PESB,1000,PESB2016
USGS,06890900,2016-09-06,2016,PESB,1010,PESB2016
USGS,06890900,2016-09-07,2016,PESB,1000,PESB2016
USGS,06890900,2016-09-08,2016,PESB,1010,PESB2016
USGS,06890900,2016-09-09,2016,PESB,993,PESB2016
USGS,06890900,2016-09-10,2016,PESB,986,PESB2016
USGS,06890900,2016-09-11,2016,PESB,993,PESB2016
USGS,06890900,2016-09-12,2016,PESB,989,PESB2016
USGS,06890900,2016-09-13,2016,PESB,1390,PESB2016
USGS,06890900,2016-09-14,2016,PESB,1140,PESB2016
USGS,06890900,2016-09-15,2016,PESB,377,PESB2016
USGS,06890900,2016-09-16,2016,PESB,250,PESB2016
USGS,06890900,2016-09-17,2016,PESB,209,PESB2016
USGS,06890900,2016-09-18,2016,PESB,196,PESB2016
USGS,06890900,2016-09-19,2016,PESB,2010,PESB2016
USGS,06890900,2016-09-20,2016,PESB,5580,PESB2016
USGS,06890900,2016-09-21,2016,PESB,5600,PESB2016
USGS,06890900,2016-09-22,2016,PESB,5560,PESB2016
USGS,06890900,2016-09-23,2016,PESB,5510,PESB2016
USGS,06890900,2016-09-24,2016,PESB,5530,PESB2016
USGS,06890900,2016-09-25,2016,PESB,5350,PESB2016
USGS,06890900,2016-09-26,2016,PESB,4180,PESB2016
USGS,06890900,2016-09-27,2016,PESB,566,PESB2016
USGS,06890900,2016-09-28,2016,PESB,2190,PESB2016
USGS,06890900,2016-09-29,2016,PESB,5080,PESB2016
USGS,06890900,2016-09-30,2016,PESB,4690,PESB2016
USGS,06890900,2016-10-01,2016,PESB,5060,PESB2016
USGS,06890900,2016-10-02,2016,PESB,5050,PESB2016
USGS,06890900,2016-10-03,2016,PESB,5030,PESB2016
USGS,06890900,2016-10-04,2016,PESB,5020,PESB2016
USGS,06890900,2016-10-05,2016,PESB,4980,PESB2016
USGS,06890900,2016-10-06,2016,PESB,4980,PESB2016
USGS,06890900,2016-10-07,2016,PESB,3650,PESB2016
USGS,06890900,2016-10-08,2016,PESB,2100,PESB2016
USGS,06890900,2016-10-09,2016,PESB,1500,PESB2016
USGS,06890900,2016-10-10,2016,PESB,404,PESB2016
USGS,06890900,2016-10-11,2016,PESB,391,PESB2016
USGS,06890900,2016-10-12,2016,PESB,378,PESB2016
USGS,06890900,2016-10-13,2016,PESB,295,PESB2016
USGS,06890900,2016-10-14,2016,PESB,226,PESB2016
USGS,06890900,2016-10-15,2016,PESB,236,PESB2016
USGS,06890900,2016-10-16,2016,PESB,226,PESB2016
USGS,06890900,2016-10-17,2016,PESB,195,PESB2016
USGS,06890900,2016-10-18,2016,PESB,206,PESB2016
USGS,06890900,2016-10-19,2016,PESB,211,PESB2016
USGS,06890900,2016-10-20,2016,PESB,207,PESB2016
USGS,06890900,2016-10-21,2016,PESB,211,PESB2016
USGS,06890900,2016-10-22,2016,PESB,216,PESB2016
USGS,06890900,2016-10-23,2016,PESB,209,PESB2016
USGS,06890900,2016-10-24,2016,PESB,207,PESB2016
USGS,06890900,2016-10-25,2016,PESB,196,PESB2016
USGS,06890900,2016-10-26,2016,PESB,207,PESB2016
USGS,06890900,2016-10-27,2016,PESB,202,PESB2016
USGS,06890900,2016-10-28,2016,PESB,184,PESB2016
USGS,06890900,2016-10-29,2016,PESB,199,PESB2016
USGS,06890900,2016-10-30,2016,PESB,202,PESB2016
USGS,06890900,2016-10-31,2016,PESB,179,PESB2016
USGS,06912500,2018-03-01,2018,POMS,14.6,POMS2018
USGS,06912500,2018-03-02,2018,POMS,14.6,POMS2018
USGS,06912500,2018-03-03,2018,POMS,14.6,POMS2018
USGS,06912500,2018-03-04,2018,POMS,14.7,POMS2018
USGS,06912500,2018-03-05,2018,POMS,14.6,POMS2018
USGS,06912500,2018-03-06,2018,POMS,14.9,POMS2018
USGS,06912500,2018-03-07,2018,POMS,15.4,POMS2018
USGS,06912500,2018-03-08,2018,POMS,15.6,POMS2018
USGS,06912500,2018-03-09,2018,POMS,15.7,POMS2018
USGS,06912500,2018-03-10,2018,POMS,15.8,POMS2018
USGS,06912500,2018-03-11,2018,POMS,15.9,POMS2018
USGS,06912500,2018-03-12,2018,POMS,16,POMS2018
USGS,06912500,2018-03-13,2018,POMS,16,POMS2018
USGS,06912500,2018-03-14,2018,POMS,16,POMS2018
USGS,06912500,2018-03-15,2018,POMS,16.1,POMS2018
USGS,06912500,2018-03-16,2018,POMS,16.4,POMS2018
USGS,06912500,2018-03-17,2018,POMS,16.9,POMS2018
USGS,06912500,2018-03-18,2018,POMS,17,POMS2018
USGS,06912500,2018-03-19,2018,POMS,18.8,POMS2018
USGS,06912500,2018-03-20,2018,POMS,17.5,POMS2018
USGS,06912500,2018-03-21,2018,POMS,17,POMS2018
USGS,06912500,2018-03-22,2018,POMS,16.6,POMS2018
USGS,06912500,2018-03-23,2018,POMS,16.4,POMS2018
USGS,06912500,2018-03-24,2018,POMS,16.4,POMS2018
USGS,06912500,2018-03-25,2018,POMS,16.3,POMS2018
USGS,06912500,2018-03-26,2018,POMS,22.1,POMS2018
USGS,06912500,2018-03-27,2018,POMS,17.5,POMS2018
USGS,06912500,2018-03-28,2018,POMS,31.1,POMS2018
USGS,06912500,2018-03-29,2018,POMS,22.5,POMS2018
USGS,06912500,2018-03-30,2018,POMS,21.9,POMS2018
USGS,06912500,2018-03-31,2018,POMS,21.2,POMS2018
USGS,06912500,2018-04-01,2018,POMS,21.3,POMS2018
USGS,06912500,2018-04-02,2018,POMS,21.2,POMS2018
USGS,06912500,2018-04-03,2018,POMS,20.9,POMS2018
USGS,06912500,2018-04-04,2018,POMS,21.1,POMS2018
USGS,06912500,2018-04-05,2018,POMS,21,POMS2018
USGS,06912500,2018-04-06,2018,POMS,21,POMS2018
USGS,06912500,2018-04-07,2018,POMS,21.1,POMS2018
USGS,06912500,2018-04-08,2018,POMS,21.1,POMS2018
USGS,06912500,2018-04-09,2018,POMS,21,POMS2018
USGS,06912500,2018-04-10,2018,POMS,21.1,POMS2018
USGS,06912500,2018-04-11,2018,POMS,20.9,POMS2018
USGS,06912500,2018-04-12,2018,POMS,21,POMS2018
USGS,06912500,2018-04-13,2018,POMS,21.1,POMS2018
USGS,06912500,2018-04-14,2018,POMS,21,POMS2018
USGS,06912500,2018-04-15,2018,POMS,20.9,POMS2018
USGS,06912500,2018-04-16,2018,POMS,21,POMS2018
USGS,06912500,2018-04-17,2018,POMS,21,POMS2018
USGS,06912500,2018-04-18,2018,POMS,20.7,POMS2018
USGS,06912500,2018-04-19,2018,POMS,20.9,POMS2018
USGS,06912500,2018-04-20,2018,POMS,21.1,POMS2018
USGS,06912500,2018-04-21,2018,POMS,21.2,POMS2018
USGS,06912500,2018-04-22,2018,POMS,21.2,POMS2018
USGS,06912500,2018-04-23,2018,POMS,21.1,POMS2018
USGS,06912500,2018-04-24,2018,POMS,21,POMS2018
USGS,06912500,2018-04-25,2018,POMS,21.3,POMS2018
USGS,06912500,2018-04-26,2018,POMS,21.2,POMS2018
USGS,06912500,2018-04-27,2018,POMS,20.7,POMS2018
USGS,06912500,2018-04-28,2018,POMS,20.5,POMS2018
USGS,06912500,2018-04-29,2018,POMS,20.8,POMS2018
USGS,06912500,2018-04-30,2018,POMS,20.9,POMS2018
USGS,06912500,2018-05-01,2018,POMS,21.3,POMS2018
USGS,06912500,2018-05-02,2018,POMS,21.3,POMS2018
USGS,06912500,2018-05-03,2018,POMS,21.3,POMS2018
USGS,06912500,2018-05-04,2018,POMS,21,POMS2018
USGS,06912500,2018-05-05,2018,POMS,20.9,POMS2018
USGS,06912500,2018-05-06,2018,POMS,20.9,POMS2018
USGS,06912500,2018-05-07,2018,POMS,20.9,POMS2018
USGS,06912500,2018-05-08,2018,POMS,20.8,POMS2018
USGS,06912500,2018-05-09,2018,POMS,18.3,POMS2018
USGS,06912500,2018-05-10,2018,POMS,17.1,POMS2018
USGS,06912500,2018-05-11,2018,POMS,17.1,POMS2018
USGS,06912500,2018-05-12,2018,POMS,17.2,POMS2018
USGS,06912500,2018-05-13,2018,POMS,17.1,POMS2018
USGS,06912500,2018-05-14,2018,POMS,17.2,POMS2018
USGS,06912500,2018-05-15,2018,POMS,17.1,POMS2018
USGS,06912500,2018-05-16,2018,POMS,17,POMS2018
USGS,06912500,2018-05-17,2018,POMS,16.3,POMS2018
USGS,06912500,2018-05-18,2018,POMS,14,POMS2018
USGS,06912500,2018-05-19,2018,POMS,18.4,POMS2018
USGS,06912500,2018-05-20,2018,POMS,18.3,POMS2018
USGS,06912500,2018-05-21,2018,POMS,18,POMS2018
USGS,06912500,2018-05-22,2018,POMS,17.9,POMS2018
USGS,06912500,2018-05-23,2018,POMS,17.9,POMS2018
USGS,06912500,2018-05-24,2018,POMS,18,POMS2018
USGS,06912500,2018-05-25,2018,POMS,17.9,POMS2018
USGS,06912500,2018-05-26,2018,POMS,17.9,POMS2018
USGS,06912500,2018-05-27,2018,POMS,18.1,POMS2018
USGS,06912500,2018-05-28,2018,POMS,17.9,POMS2018
USGS,06912500,2018-05-29,2018,POMS,17.9,POMS2018
USGS,06912500,2018-05-30,2018,POMS,18.2,POMS2018
USGS,06912500,2018-05-31,2018,POMS,18.3,POMS2018
USGS,06912500,2018-06-01,2018,POMS,18.2,POMS2018
USGS,06912500,2018-06-02,2018,POMS,18.6,POMS2018
USGS,06912500,2018-06-03,2018,POMS,18.5,POMS2018
USGS,06912500,2018-06-04,2018,POMS,18.4,POMS2018
USGS,06912500,2018-06-05,2018,POMS,18.3,POMS2018
USGS,06912500,2018-06-06,2018,POMS,18,POMS2018
USGS,06912500,2018-06-07,2018,POMS,18.1,POMS2018
USGS,06912500,2018-06-08,2018,POMS,18.1,POMS2018
USGS,06912500,2018-06-09,2018,POMS,18.1,POMS2018
USGS,06912500,2018-06-10,2018,POMS,17.9,POMS2018
USGS,06912500,2018-06-11,2018,POMS,17.8,POMS2018
USGS,06912500,2018-06-12,2018,POMS,17.7,POMS2018
USGS,06912500,2018-06-13,2018,POMS,17.5,POMS2018
USGS,06912500,2018-06-14,2018,POMS,17.5,POMS2018
USGS,06912500,2018-06-15,2018,POMS,17.5,POMS2018
USGS,06912500,2018-06-16,2018,POMS,17.3,POMS2018
USGS,06912500,2018-06-17,2018,POMS,17.1,POMS2018
USGS,06912500,2018-06-18,2018,POMS,17,POMS2018
USGS,06912500,2018-06-19,2018,POMS,17.1,POMS2018
USGS,06912500,2018-06-20,2018,POMS,16.9,POMS2018
USGS,06912500,2018-06-21,2018,POMS,16.7,POMS2018
USGS,06912500,2018-06-22,2018,POMS,16.6,POMS2018
USGS,06912500,2018-06-23,2018,POMS,16.5,POMS2018
USGS,06912500,2018-06-24,2018,POMS,16.5,POMS2018
USGS,06912500,2018-06-25,2018,POMS,16.5,POMS2018
USGS,06912500,2018-06-26,2018,POMS,16.3,POMS2018
USGS,06912500,2018-06-27,2018,POMS,16.4,POMS2018
USGS,06912500,2018-06-28,2018,POMS,16.3,POMS2018
USGS,06912500,2018-06-29,2018,POMS,16.3,POMS2018
USGS,06912500,2018-06-30,2018,POMS,16.3,POMS2018
USGS,06912500,2018-07-01,2018,POMS,16.7,POMS2018
USGS,06912500,2018-07-02,2018,POMS,16.6,POMS2018
USGS,06912500,2018-07-03,2018,POMS,16.5,POMS2018
USGS,06912500,2018-07-04,2018,POMS,16.5,POMS2018
USGS,06912500,2018-07-05,2018,POMS,16.4,POMS2018
USGS,06912500,2018-07-06,2018,POMS,16.4,POMS2018
USGS,06912500,2018-07-07,2018,POMS,16.4,POMS2018
USGS,06912500,2018-07-08,2018,POMS,16.4,POMS2018
USGS,06912500,2018-07-09,2018,POMS,16.4,POMS2018
USGS,06912500,2018-07-10,2018,POMS,16.5,POMS2018
USGS,06912500,2018-07-11,2018,POMS,16.4,POMS2018
USGS,06912500,2018-07-12,2018,POMS,16.4,POMS2018
USGS,06912500,2018-07-13,2018,POMS,16.6,POMS2018
USGS,06912500,2018-07-14,2018,POMS,16.6,POMS2018
USGS,06912500,2018-07-15,2018,POMS,16.3,POMS2018
USGS,06912500,2018-07-16,2018,POMS,16.3,POMS2018
USGS,06912500,2018-07-17,2018,POMS,16.3,POMS2018
USGS,06912500,2018-07-18,2018,POMS,16.3,POMS2018
USGS,06912500,2018-07-19,2018,POMS,16.8,POMS2018
USGS,06912500,2018-07-20,2018,POMS,17.7,POMS2018
USGS,06912500,2018-07-21,2018,POMS,17.6,POMS2018
USGS,06912500,2018-07-22,2018,POMS,17.5,POMS2018
USGS,06912500,2018-07-23,2018,POMS,16.9,POMS2018
USGS,06912500,2018-07-24,2018,POMS,16.1,POMS2018
USGS,06912500,2018-07-25,2018,POMS,16.5,POMS2018
USGS,06912500,2018-07-26,2018,POMS,16.6,POMS2018
USGS,06912500,2018-07-27,2018,POMS,16.7,POMS2018
USGS,06912500,2018-07-28,2018,POMS,16.7,POMS2018
USGS,06912500,2018-07-29,2018,POMS,16.7,POMS2018
USGS,06912500,2018-07-30,2018,POMS,16.6,POMS2018
USGS,06912500,2018-07-31,2018,POMS,16.5,POMS2018
USGS,06912500,2018-08-01,2018,POMS,15.6,POMS2018
USGS,06912500,2018-08-02,2018,POMS,14.4,POMS2018
USGS,06912500,2018-08-03,2018,POMS,14.5,POMS2018
USGS,06912500,2018-08-04,2018,POMS,14.4,POMS2018
USGS,06912500,2018-08-05,2018,POMS,14.6,POMS2018
USGS,06912500,2018-08-06,2018,POMS,14.4,POMS2018
USGS,06912500,2018-08-07,2018,POMS,14.7,POMS2018
USGS,06912500,2018-08-08,2018,POMS,14.3,POMS2018
USGS,06912500,2018-08-09,2018,POMS,14.1,POMS2018
USGS,06912500,2018-08-10,2018,POMS,14.1,POMS2018
USGS,06912500,2018-08-11,2018,POMS,14.2,POMS2018
USGS,06912500,2018-08-12,2018,POMS,14,POMS2018
USGS,06912500,2018-08-13,2018,POMS,14.1,POMS2018
USGS,06912500,2018-08-14,2018,POMS,14.4,POMS2018
USGS,06912500,2018-08-15,2018,POMS,14.2,POMS2018
USGS,06912500,2018-08-16,2018,POMS,14.2,POMS2018
USGS,06912500,2018-08-17,2018,POMS,14.2,POMS2018
USGS,06912500,2018-08-18,2018,POMS,14.3,POMS2018
USGS,06912500,2018-08-19,2018,POMS,14.4,POMS2018
USGS,06912500,2018-08-20,2018,POMS,14.4,POMS2018
USGS,06912500,2018-08-21,2018,POMS,14.3,POMS2018
USGS,06912500,2018-08-22,2018,POMS,14.2,POMS2018
USGS,06912500,2018-08-23,2018,POMS,15.3,POMS2018
